2019-11-11 16:11:52,b'Rest easy my friend... #ShawnBrown R.I.P. \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbd\xf0\x9f\x99\x8f\xf0\x9f\x8f\xbd\xf0\x9f\x99\x8f\xf0\x9f\x8f\xbd\xf0\x9f\x99\x8f\xf0\x9f\x8f\xbd #Queens https://t.co/pcP8iC7ftj'
2019-11-11 16:01:27,b'In memory of &amp; THANKS to ALL who have served; special Thanks to my two devil dog brothers Juan and Chickie..!\nhttps://t.co/hpf8DD0Psa\n\n#veterans #thankyou #military #veteran #america #usa #army #airforce #navy #freedom #coastguard #marines #bronx #manhattan #brooklyn #queens https://t.co/6SCgbS3WoL'
2019-11-11 16:00:54,"b'The loudest moves are done in silence \xf0\x9f\xa4\xab | \xf0\x9f\x93\xb8: artistiquevisionz\n\xe2\x80\xa2\n\xe2\x80\xa2\n\xe2\x80\xa2\n#SOI #SpreadOfInfection #Queens #Philly @ Queens, New York https://t.co/sJSXgZLLLz'"
2019-11-11 15:57:45,b'Out now on all digital platforms @bigmato skeesworld @thruway #LaPerco produced by @SPKilla #SPKillaMuzik #Mikitainment #Channel37 #Corona #Queens #Lefrak #99st #57thAve #37thAve #11368 #producerproblems @ Channel 37 https://t.co/xHvgcE0j9V'
2019-11-11 15:56:17,"b'Rise and shine, there is something beautiful about the sun cutting through the crisp air of a Monday in November. Everyone is mindful of what is to come, Winter. #7train #queens #nyc #coldmorning #blackandwhite\xe2\x80\xa6 https://t.co/glBeA6m7bK'"
2019-11-11 15:54:10,"b'Congratulations to the team, Zambia to Japan #Tokyo2020 #Queens https://t.co/Ls2JN1y1iU'"
2019-11-11 15:48:02,"b""To those in uniform serving today and to those who have served in the past, we honor you today and every day.\n\n#VeteransDay \xf0\x9f\x87\xba\xf0\x9f\x87\xb8\n\n#BTW- Member with our Veteran's card has $20 BONUS #Free play in their accounts! \n\n#PlayDineUnwind #Casino #Queens #NYC \n#Army #Marines #Navy #AirForce https://t.co/t3O5ShpdpO"""
2019-11-11 15:46:35,"b'To the nearly 59,000 heroic #Queens veterans and their families who have served this country with honor, valor and selflessness, our borough thanks you for your sacrifice. \n\nQueens is eternally grateful. #VeteransDay https://t.co/sqKeBi00oS'"
2019-11-11 15:41:26,b'#HappyVeteransDay2019\xe2\x80\xbc\xef\xb8\x8f Thank You For Your Service #Kings &amp; #Queens \xe2\x99\xa5\xef\xb8\x8f\xf0\x9f\x99\x8f\xe2\x9c\xa8\xf0\x9f\x87\xba\xf0\x9f\x87\xb8\xe2\x9c\xa8'
2019-11-11 15:13:44,b'Officials Break Ground on $24 Million Upgrade to New York State Pavilion https://t.co/tYktuKZRSW\n#flushing #queens #queensny #nypavilion #queenspavilion #tentoftomorrow #flushingmeadows #corona #spaceage #worldsfair #unisphere #meninblack https://t.co/LRRcJRXvkv'
