2019-11-11 16:11:53,b'Salute to veterans from #downtownSInyc. Thank you.\n...\n@sichamber @NYC_SBS #veteransday #thankaveteran #statenisland #nyc #nycveteransday https://t.co/v0iXeHW82p'
2019-11-11 16:11:40,b'My list of #top10rappers #Tupac #BIG #Nas #Belly #Eminem #Lloydbanks #Royce59 #Drake #LilWayne #methodman \xf0\x9f\x8e\xa4\xf0\x9f\x8e\xbc#CrazyJ #OfficialCrazyJ #StatenIsland #WhatsRealRecords #rap #musician #singer #artist #newyork #happy #songs #singer #melody #lovethissong #artist #goodmusic #remix https://t.co/oC4UMLEJNO'
2019-11-11 16:09:25,"b""We're getting warmer\xf0\x9f\xa5\x81and the season's getting colder\xe2\x9d\x84\xef\xb8\x8f!  44 Days until Christmas! Have you booked our famous Santa Experience yet? Enjoy 30 minutes of uninterrupted VIP time navigating Santa's home! #njkids #njfamily #santa  #statenisland #tristate #magicalmoments #njbusiness https://t.co/LRovtQPVtI"""
2019-11-11 16:00:25,b'Happy Veterans Day to all the proud men and women who selflessly protect our freedom. Thank You ... #veteransday #vets #veteran #army#navy#marines#airforce #usa #freedom #antsbarbersh0p #statenisland #ny #nyc #barber\xe2\x80\xa6 https://t.co/0wuGb31MjS'
2019-11-11 15:52:02,"b'This year marks the 75th\xc2\xa0anniversary of VA Home Loan Benefit offerings through the\xc2\xa0Servicemen\xe2\x80\x99s Readjustment Act, also known as the\xc2\xa0GI Bill.  READ MORE: https://t.co/tb6wzqDAxt   \n\n#VeteransDay\xc2\xa0#Veterans #HomeOwnership #VA #HomeLoanBenefits #Realtors\xc2\xa0#RealEstate #StatenIsland'"
2019-11-11 15:40:42,"b'Thank you today, and everyday, to all #veterans who have served this country. All veterans are eligible to receive a free dental cleaning at HRHCare health centers, including the Bay Street Family Health Center on #StatenIsland. Learn more: https://t.co/RgJ4mGgfgz https://t.co/kWGmO0cWlY'"
2019-11-11 14:55:22,"b'Good morning, #StatenIsland! Did you have a good #weekend? This is your #MondayMorning reminder that @CHASINYC will be open today/every day this week from 9-4 for free #HIV tests! Call 718-808-1311 for info.\n#morningcoffee https://t.co/UVwkZcvYcm'"
2019-11-11 14:05:14,b'Apply now to the only #earlycollege school on #StatenIsland!  Come to the Nicotra Early College Open Houses or call for a tour!   @StJohnsU https://t.co/XKFf52UDDU'
2019-11-11 14:00:24,b'Partly Cloudy #today! With a #high of 83F and a #low of 65F. #StatenIsland #Autoweather https://t.co/HmOVGpjjsC'
2019-11-11 13:50:17,b'Partly Cloudy #today! With a #high of 66F and a #low of 50F. #StatenIsland #Autoweather https://t.co/vSRJsirDpU'
2019-11-11 13:39:46,"b'Hey @JoeBorelliNYC \nIf #StatenIsland separates from #NYC I will move there from #Brooklyn! #NYC has become an overtaxed cesspool and has no respect for taxpayers, drivers, homeowners, or anyone who positively contributes to the City! @JoePiscopoShow @frankmorano @algattullo'"
2019-11-11 13:30:02,"b'#StarWars #Trivia @LibertyTavernSI on Wednesday, 12/11 starting 8pm! RSVP at libertytavernsi@yahoo.com; https://t.co/w6XLeA2TK7 #StatenIsland #StarWars #TheRiseOfSkywalker'"
2019-11-11 13:29:51,b'Happy Veterans Day! \xf0\x9f\x87\xba\xf0\x9f\x87\xb8 #veteransday2019 #VeteransDay #Veterans #StatenIsland https://t.co/8hzFOw1xhD'
