2019-11-11 16:07:32,"b""Police are still trying to find the perp wanted for stabbing a man in the abdomen after the two got into a screaming match right in front of this #Bronx public library. \n\nIt's one of several cases featured in the @NorwoodNews #CrimeFile.\n\nhttps://t.co/mXEhcEMDkI"""
2019-11-11 16:01:27,b'In memory of &amp; THANKS to ALL who have served; special Thanks to my two devil dog brothers Juan and Chickie..!\nhttps://t.co/hpf8DD0Psa\n\n#veterans #thankyou #military #veteran #america #usa #army #airforce #navy #freedom #coastguard #marines #bronx #manhattan #brooklyn #queens https://t.co/6SCgbS3WoL'
2019-11-11 16:00:51,"b""You don't have to worry about your next #move. Our #moving team in the #Bronx will help you any time of the day. https://t.co/66e2yat3fd https://t.co/mrXKSMSXtG"""
2019-11-11 15:51:05,"b'On behalf of the 16th Council District, I wish everyone a Happy Veterans Day to all who are serving and have served our Nation to protect our freedoms. We salute you and appreciate your sacrifice and service! May God continue to bless you and your families! #Bronx \xf0\x9f\x87\xba\xf0\x9f\x87\xb8\xf0\x9f\x87\xba\xf0\x9f\x87\xb8 https://t.co/RyH35MpyjL'"
2019-11-11 15:36:10,"b'Blazing 3 alarm Bronx factory fire by Chris Cyphers Full Video On https://t.co/FZwbY1BUIP #loudlabsnyc #fire #fdny #3alarmfire #bronx @ Bronx, New York https://t.co/WvZneNhSob'"
2019-11-11 15:14:10,"b'Thank you to all the veterans who sacrificed their lives and comfort for the freedom of this country. We honor you today, especially those who are part of our #Bronx community. \n\n#VeteransDay https://t.co/BLlSi1Lpib'"
2019-11-11 15:00:16,"b""...&amp; that they're taken care of by the agencies &amp; orgs that serve them in return. To all of the service members &amp; veterans in the #Bronx, thank you for your service. Join me for a Thanksgiving Dinner honoring our local veterans. RSVP to reserve your seat! #VeteransDay (2/2) https://t.co/xE29XUy3Xe"""
2019-11-11 14:59:11,b'Thank you to all the #veterans who have served and protected our great country!\n\n#TheBronx #Bronx #ShopTheHub #Hub3rdAveBID #supportsmallbiz #supportlocal #supportsmallbusiness #TheBronxdoesitbetter #everydaybronx\xe2\x80\xa6 https://t.co/qFp1YY424V'
2019-11-11 14:53:14,"b'@defcon_5 @freedlander @meganmurp @MikeBloomberg was mayor of #NYC for 12 years, ask him what he did for #lowincome #poor #black #Latino #Minority #families and #Neighbourhoods in NYC specially #Brooklyn and the #Bronx'"
2019-11-11 14:35:55,b'Photos:Three alarm fire in the Bronx on Friday. Units had fire in a pallet warehouse. Truck company opened up. Fire went into defensive operation do to heavy fire condition. Rare trip to the Bronx for me. #LloydMitchellPhotography #Bronx #Huntspoint #firefighting #fireservice https://t.co/axjBXxzWmu'
2019-11-11 14:29:33,b'YET ANOTHER STRAY BULLET SHOOTING IN NYC: This time it was a man hit in the ankle in the Concourse section of the Bronx on Sunday night: https://t.co/Tuua2BwdqG #BX #Bronx #shooting #NYC #cbsnewyork'
2019-11-11 14:29:24,"b'Good morning, #Bronx. @ Bronx, New York https://t.co/wqRNu176uf'"
2019-11-11 14:24:58,"b'Ailing and broke, #ww1 @USArmy #veteran Pete Alexander entered a @DeptVetAffairs hospital in the #Bronx in March 1941. \xe2\x80\x9cFame got him nothing. Shell shock got him a bed in a hospital ward and food.\xe2\x80\x9d \xe2\x80\x94 #greatwar #baseball #NeverForget #VeteransDay https://t.co/EebWUPqbDR'"
2019-11-11 14:17:27,b'He Active!! Reposted from privylifemusicgroup (@get_regrann)  -  You didnt see this by accident\nx T A P x I N x\xf0\x9f\x97\xbd\xf0\x9f\x97\xbd\xf0\x9f\x97\xbd\n#95vibes #amazenmost #lemciti #privylife #privylifemusicgroup #nyc #qgtm\xf0\x9f\x97\xbd\xf0\x9f\x97\xbd\xf0\x9f\x97\xbd #brooklyn #bronx\xe2\x80\xa6 https://t.co/tGvVpDYknt'
2019-11-11 14:09:05,"b'This #VeteransDay (&amp; every day), we salute all those who served. Our founder, #Bronx native, optician (and DJ) @Mikey_Eyes2 and his father served in Vietnam &amp; WWII. Join us &amp; other #smbiz &amp; community members Thurs. 11/14 at @thenewbxcc #Veterans luncheon: https://t.co/q1aamNL9Gk https://t.co/hEDnqSEz4g'"
2019-11-11 14:07:29,b'#Bronx donate coats https://t.co/0wQ3L5bmUM'
2019-11-11 13:00:01,b'Thank you to all of our veterans and their families. Please know we are here for you 365 days a year.\xc2\xa0https://t.co/SXCCYYoQy4\n...\n#veteran #happyveteransday #vaclinic #vaurgentcare #statcare #nyc #brooklyn #bronx #queens #urgentcare #longisland #astoria #newyork https://t.co/406wS4kDIh'
2019-11-11 12:45:13,"b'Sticking with the awesome wall murals.  #touristcommuting #buildinglove #positivelygrounded #mural #nyc #bronx #thenewyorkyankeesstadiumbenefitfund #virginiaayressm #monarchbutterfly #butterfly @ Bronx, New York https://t.co/VMl7M386Sm'"
2019-11-11 12:38:03,b'@CBSNews @AOC Corrupt @HouseFloor SQUAD @AOC #Bronx @the_bronx @nypost -sad what a wast of #NYC @breakNYC tax money #keepamericanssafe get out &amp; vote all @GOP in your state/local offices @HouseGOP @SenateGOP @realDonaldTrump in 2020 https://t.co/ylVlSGq6uR'
2019-11-11 12:24:38,b'.\nSHORE PARKWAY WELLNESS.\n1736 SHORE PARKWAY.\nBROOKLYN NY 11214.\n718 372 1031.\n*\n*\n*\n#SPW #TRT #BHRT #TESTOSTERONE #HORMONES #B12 #HCGDIET #IVTHERAPY #PIT MEN #WOMEN #BROOKLYN  #NYC #STATENISLAND #BRONX #QUEENS #LONGISLAND #NJ #TRISTATE #I\xe2\x9d\xa4\xef\xb8\x8fNY https://t.co/t5RRsPVrc4'
2019-11-11 12:13:34,b'@mayhemOTG GOTTT EMMMM!!!! LMFAO!!!\n\n#Mixer #Mixerstreamer #Mixerlover #MixerForLife #WatchMixer #ContentCreator #Gamer #Gaming #Bronx #NYC #Xbox #SeaOfThieves #BPG  @watchmixer @UniteMixer @SeaOfThieves https://t.co/Gpkt6aQRoA'
2019-11-11 12:07:50,"b'#TNPEnt #caribbean #statenisland #manhattan #queens #brooklyn #bronx @ Flatbush, Brooklyn https://t.co/eobaM42on9'"
2019-11-11 11:40:36,b'#thebronxismycanvas \n\nThe Bronx is my canvas\nThe Bronx is my canvas\nThe Bronx is my canvas\n\n#BoogieDown #Bronx #movies #kodakm35 #metrotrains #BehindTheScenes #BehindTheStory #6train\n\n#NewYork #thebronx #NYC #filmnoir         \n\nLink to Movie\n(link: https://t.co/YIqSL8oT7c ) https://t.co/8aoBmgzXNl'
2019-11-11 10:37:56,b'\xf0\x9f\x9a\xa8WANTED\xf0\x9f\x9a\xa8 for a GRAND LARCENY Grand Concourse &amp; East 175 St #BRONX #MTHOPE @NYPD46Pct\n on 10/25/19 @ 2:05 AM\xf0\x9f\x92\xb0  Reward up to $2500 \xf0\x9f\x91\x93Seen him? Know who he is? \xe2\x98\x8e\xef\xb8\x8fCall 1-800-577-TIPS or DM us! \xf0\x9f\x93\x9eCalls are CONFIDENTIAL! #YourCityYourCall \n@NYPDDetectives https://t.co/bxg49LQbQ4'
2019-11-11 10:35:24,b'WESTBOUND CROSS BRONX EXPRESSWAY ACCIDENT **NOW CLEARED** AT CASTLE HILL AVENUE #i95 #bronx #gwb'
2019-11-11 10:30:06,b'WESTBOUND CROSS BRONX EXPRESSWAY ACCIDENT **CLOSURE** AT CASTLE HILL AVENUE #i95 #bronx #gwb'
2019-11-11 10:21:28,b'WESTBOUND CROSS BRONX EXPRESSWAY ACCIDENT AT CASTLE HILL AVENUE #i95 #bronx #gwb'
2019-11-11 08:07:34,"b'#BTFF. Born together, best friends forever. #TheJeffryesTwins \xf0\x9f\x98\x8d #Bronx &amp; #KaliLove https://t.co/Qu1um7Bygq'"
2019-11-11 07:15:28,b'Way out there\n\nhttps://t.co/XVir05xBfp\n\n#AceFrehley #KISS #cover #coversong #usa #newyork #Bronx #California #italy #guitar #rock #classicrock #music #song #songs #real #musician #solo #australia #drunk #stoned #StonerRock #bassguitar #drums #sex #love'
2019-11-11 06:53:25,b'For #expert #craftsmen to install #windowtreatment &amp; #flooring #follow @fbrugsinc\xf0\x9f\xa5\xb0 &amp; #like https://t.co/J2tajyoWkO \xf0\x9f\x98\x8e or \xf0\x9f\x93\x9e  @ 718-808-9295.\n#fbrugs #newyorkcity #westchestercounty #manhattan #bronx #queens #statenisland #brooklyn #pehlammanor #newrochelle #larchmont #yonkers https://t.co/shBA85W4Pw'
