2019-11-05 16:19:12,b'Status of the foliage change in blood root valley as seen from moses mountain #StatenIsland https://t.co/Q423Bf6bQi'
2019-11-05 16:18:25,"b'@realDonaldTrump @JFNYC1 Mr. PRESIDENT,\nLETS DO THIS! @realDonaldTrump \nWE NEED YOU TO DO A TRUMP RALLY IN #NewYork\xe2\x80\xa6 https://t.co/4XVmsyBKQ2'"
2019-11-05 16:17:50,"b'It\xe2\x80\x99s what\xe2\x80\x99s for Lunch .... \xf0\x9f\x98\x8b Veggie Burger topped with Brown Rice, Sirloin Steak &amp; Grilled Sliced Potatoes ! \n\xf0\x9f\xa5\xa9\n\xf0\x9f\x8d\xb4\n\xf0\x9f\x98\x8d\xe2\x80\xa6 https://t.co/dQOdYn2N32'"
2019-11-05 16:17:27,b'RT @MarkoKepi: Please #vote TODAY! We have great candidates running for both local and city wide office. Bob Helbock for Judge &amp; @JoeBorell\xe2\x80\xa6'
2019-11-05 16:16:53,b'RT @MarkoKepi: Please #vote TODAY! We have great candidates running for both local and city wide office. Bob Helbock for Judge &amp; @JoeBorell\xe2\x80\xa6'
2019-11-05 16:16:09,b'RT @MarkoKepi: Please #vote TODAY! We have great candidates running for both local and city wide office. Bob Helbock for Judge &amp; @JoeBorell\xe2\x80\xa6'
2019-11-05 16:13:30,b'RT @Nflynn72: @MaxRose4NY I cannot  wait till next year to cast my vote for @NMalliotakis  Let\xe2\x80\x99s vote this phony ass politician out of Cong\xe2\x80\xa6'
2019-11-05 16:11:07,b'Please #vote TODAY! We have great candidates running for both local and city wide office. Bob Helbock for Judge &amp;\xe2\x80\xa6 https://t.co/hcD1iBcTLK'
2019-11-05 16:09:14,b'Don\xe2\x80\x99t talk about it. Be About it! Vote! #votenyc #electionday #statenisland #shaolin #stapleton\xe2\x80\xa6 https://t.co/BYa2AMFken'
2019-11-05 15:07:09,"b""Hey #Statenisland , if anyone wants to attempt a marathon , contact me. Since 2003 I'm a certified triathlon &amp; runn\xe2\x80\xa6 https://t.co/MoHZ3uOhiN"""
2019-11-05 15:04:18,"b'RT @fatbikecitynyc: Clifton Station - Staten Island, New York #nyc #newyork #statenisland #trains #mta #ThePhotoHour @PhotographyWx #fotoRs\xe2\x80\xa6'"
2019-11-05 14:39:25,"b""Preserving Your Family Memories...before it's too late!\nWorkshop great for synagogue, church, AARP, and other famil\xe2\x80\xa6 https://t.co/vpIbBqXYyc"""
2019-11-05 14:35:49,b'@paulkrugman #StatenIsland #DMV is efficient and clean with nice helpful personnel.'
2019-11-05 14:35:00,"b'Can you recommend anyone for this #FacilitiesMgmt job in #StatenIsland, NY? Click the link in our bio to see it and\xe2\x80\xa6 https://t.co/znYcok9e0j'"
2019-11-05 14:27:21,"b'RT @amandafarinacci: Worker at #StatenIsland polling site says fewer than 100 people have voted so far, but they think the numbers have bee\xe2\x80\xa6'"
2019-11-05 14:23:22,b'A simple #bathroom #window we installed in this cozy local #home... \n#homewindow #doublehungwindow #doublehung\xe2\x80\xa6 https://t.co/yQWRytLYqa'
2019-11-05 14:22:07,"b'RT @amandafarinacci: Worker at #StatenIsland polling site says fewer than 100 people have voted so far, but they think the numbers have bee\xe2\x80\xa6'"
